"Champion","role","opponent","win_rate"
"Rengar","Top","Lissandra""","59.42"
"Rengar","Top","Poppy""","50.25"
"Rengar","Top","Lulu""","56.09"
"Rengar","Top","Darius""","45"
"Rengar","Top","Jax""","54.19"
"Rengar","Top","Malphite""","44.33"
"Rengar","Top","Maokai""","44.14"
"Rengar","Top","Trundle""","43.65"
"Rengar","Top","Irelia""","52.32"
"Rengar","Top","Fizz""","44.61"
"Rengar","Top","Nautilus""","46.57"
"Rengar","Top","Yasuo""","53.93"
"Rengar","Top","Graves""","48.57"
"Rengar","Top","Ekko""","41.57"
"Rengar","Top","",""
"Rengar","Jungle","Nunu""","41.93"
"Rengar","Jungle","Aatrox""","40.35"
"Rengar","Jungle","Rumble""","53.84"
"Rengar","Jungle","Skarner""","47.51"
"Rengar","Jungle","FiddleSticks""","46.57"
"Rengar","Jungle","Olaf""","55"
"Rengar","Jungle","RekSai""","39.91"
"Rengar","Jungle","Warwick""","42.91"
"Rengar","Jungle","Evelynn""","43.86"
"Rengar","Jungle","Sion""","44.44"
"Rengar","Jungle","DrMundo""","39.58"
"Rengar","Jungle","AurelionSol""","50.76"
"Rengar","Jungle","Sejuani""","42.94"
"Rengar","Jungle","Tryndamere""","47.36"
"Rengar","Jungle","Quinn""","44.92"
"Rengar","Jungle","Chogath""","41.37"
"Rengar","Jungle","Hecarim""","48.91"
"Rengar","Jungle","JarvanIV""","51.18"
"Rengar","Jungle","Zac""","47.47"
"Rengar","Jungle","Nocturne""","50.23"
"Rengar","Jungle","MonkeyKing""","50"
"Rengar","Jungle","XinZhao""","48.54"
"Rengar","Jungle","Kayle""","49.18"
"Rengar","Jungle","Udyr""","45.47"
"Rengar","Jungle","Pantheon""","43.79"
"Rengar","Jungle","Rammus""","48.65"
"Rengar","Jungle","Shaco""","46.71"
"Rengar","Jungle","Vi""","45.23"
"Rengar","Jungle","Shyvana""","45.8"
"Rengar","Jungle","Diana""","47.44"
"Rengar","Jungle","Volibear""","44.04"
"Rengar","Jungle","Amumu""","46.33"
"Rengar","Jungle","Elise""","50.69"
"Rengar","Jungle","Nidalee""","51.85"
"Rengar","Jungle","Poppy""","54.36"
"Rengar","Jungle","Jax""","44.24"
"Rengar","Jungle","Kindred""","47.04"
"Rengar","Jungle","Maokai""","51.09"
"Rengar","Jungle","MasterYi""","45.12"
"Rengar","Jungle","Trundle""","46.26"
"Rengar","Jungle","Khazix""","49.42"
"Rengar","Jungle","Fizz""","49.09"
"Rengar","Jungle","Gragas""","48.34"
"Rengar","Jungle","Graves""","46.27"
"Rengar","Jungle","Ekko""","45.37"
"Rengar","Jungle","LeeSin""","52.4"
"Fiora","Top","Yorick""","56"
"Fiora","Top","Urgot""","47.61"
"Fiora","Top","Mordekaiser""","44.73"
"Fiora","Top","Galio""","50"
"Fiora","Top","Nunu""","41.66"
"Fiora","Top","Aatrox""","49.15"
"Fiora","Top","Singed""","46.15"
"Fiora","Top","Rumble""","50"
"Fiora","Top","Cassiopeia""","33.33"
"Fiora","Top","Swain""","50"
"Fiora","Top","Heimerdinger""","44"
"Fiora","Top","Olaf""","50.32"
"Fiora","Top","Illaoi""","46.51"
"Fiora","Top","Kennen""","47.15"
"Fiora","Top","Jayce""","43.69"
"Fiora","Top","Warwick""","50"
"Fiora","Top","Sion""","44.28"
"Fiora","Top","Akali""","45.18"
"Fiora","Top","Teemo""","47.58"
"Fiora","Top","DrMundo""","47.69"
"Fiora","Top","Vladimir""","45.88"
"Fiora","Top","Tryndamere""","41.32"
"Fiora","Top","Gnar""","51.71"
"Fiora","Top","Quinn""","44.57"
"Fiora","Top","TahmKench""","50.86"
"Fiora","Top","Chogath""","52.66"
"Fiora","Top","Hecarim""","44.53"
"Fiora","Top","JarvanIV""","55.17"
"Fiora","Top","Zac""","42.42"
"Fiora","Top","Ryze""","42"
"Fiora","Top","MonkeyKing""","41.96"
"Fiora","Top","Garen""","43.44"
"Fiora","Top","Kayle""","41.11"
"Fiora","Top","Pantheon""","43.34"
"Fiora","Top","Renekton""","52.2"
"Fiora","Top","Shen""","42.22"
"Fiora","Top","Rammus""","45.26"
"Fiora","Top","Nasus""","45.69"
"Fiora","Top","Rengar""","46.92"
"Fiora","Top","Volibear""","46.96"
"Fiora","Top","Gangplank""","45.69"
"Fiora","Top","Riven""","52.61"
"Fiora","Top","Lissandra""","46.11"
"Fiora","Top","Poppy""","46.92"
"Fiora","Top","Lulu""","46.07"
"Fiora","Top","Darius""","45.92"
"Fiora","Top","Jax""","51.45"
"Fiora","Top","Malphite""","41.79"
"Fiora","Top","Maokai""","48.38"
"Fiora","Top","Trundle""","42.34"
"Fiora","Top","Irelia""","46.42"
"Fiora","Top","Fizz""","42.61"
"Fiora","Top","Nautilus""","45.06"
"Fiora","Top","Yasuo""","44.78"
"Fiora","Top","Graves""","40.55"
"Fiora","Top","Ekko""","41.63"
"Khazix","Jungle","Nunu""","45.56"
"Khazix","Jungle","Aatrox""","50.89"
"Khazix","Jungle","Rumble""","58.4"
"Khazix","Jungle","Skarner""","44.9"
"Khazix","Jungle","FiddleSticks""","48"
"Khazix","Jungle","Olaf""","60.86"
"Khazix","Jungle","RekSai""","50"
"Khazix","Jungle","Warwick""","46.19"
"Khazix","Jungle","Evelynn""","54.06"
"Khazix","Jungle","Sion""","52.94"
"Khazix","Jungle","DrMundo""","56.81"
"Khazix","Jungle","AurelionSol""","60.67"
"Khazix","Jungle","Sejuani""","46.48"
"Khazix","Jungle","Tryndamere""","57.69"
"Khazix","Jungle","Quinn""","54.23"
"Khazix","Jungle","Chogath""","45.13"
"Khazix","Jungle","Hecarim""","49.31"
"Khazix","Jungle","JarvanIV""","51.97"
"Khazix","Jungle","Zac""","50.69"
"Khazix","Jungle","Nocturne""","47.53"
"Khazix","Jungle","MonkeyKing""","51.63"
"Khazix","Jungle","XinZhao""","48.8"
"Khazix","Jungle","Kayle""","52.7"
"Khazix","Jungle","Udyr""","51.4"
"Khazix","Jungle","Pantheon""","51.15"
"Khazix","Jungle","Rammus""","52.69"
"Khazix","Jungle","Shaco""","48.39"
"Khazix","Jungle","Vi""","49.21"
"Khazix","Jungle","Shyvana""","47.74"
"Khazix","Jungle","Rengar""","50.57"
"Khazix","Jungle","Diana""","53.48"
"Khazix","Jungle","Volibear""","46.2"
"Khazix","Jungle","Amumu""","46.35"
"Khazix","Jungle","Elise""","50.51"
"Khazix","Jungle","Nidalee""","49.4"
"Khazix","Jungle","Poppy""","56.97"
"Khazix","Jungle","Jax""","47.16"
"Khazix","Jungle","Kindred""","48.32"
"Khazix","Jungle","Maokai""","45.7"
"Khazix","Jungle","MasterYi""","49.69"
"Khazix","Jungle","Trundle""","50.68"
"Khazix","Jungle","Fizz""","54.48"
"Khazix","Jungle","Gragas""","50.34"
"Khazix","Jungle","Graves""","48.02"
"Khazix","Jungle","Ekko""","48.14"
"Khazix","Jungle","LeeSin""","52.8"
"Quinn","Top","Yorick""","48"
"Quinn","Top","Urgot""","50"
"Quinn","Top","Mordekaiser""","60.86"
"Quinn","Top","Galio""","57.14"
"Quinn","Top","Nunu""","57.14"
"Quinn","Top","Aatrox""","66.66"
"Quinn","Top","Singed""","48.88"
"Quinn","Top","Rumble""","50"
"Quinn","Top","Cassiopeia""","66.66"
"Quinn","Top","Swain""","41.66"
"Quinn","Top","Heimerdinger""","54.54"
"Quinn","Top","Olaf""","42.3"
"Quinn","Top","Illaoi""","46.15"
"Quinn","Top","Kennen""","58.88"
"Quinn","Top","Jayce""","52.43"
"Quinn","Top","Warwick""","50"
"Quinn","Top","Sion""","46.84"
"Quinn","Top","Akali""","61.76"
"Quinn","Top","Teemo""","50.54"
"Quinn","Top","DrMundo""","51.78"
"Quinn","Top","Vladimir""","68.1"
"Quinn","Top","Tryndamere""","56.2"
"Quinn","Top","Gnar""","52.43"
"Quinn","Top","TahmKench""","55.17"
"Quinn","Top","Chogath""","50"
"Quinn","Top","Hecarim""","45.16"
"Quinn","Top","Fiora""","55.42"
"Quinn","Top","JarvanIV""","48.27"
"Quinn","Top","Zac""","56.66"
"Quinn","Top","Ryze""","54.37"
"Quinn","Top","MonkeyKing""","46.59"
"Quinn","Top","Garen""","48.87"
"Quinn","Top","Kayle""","54.4"
"Quinn","Top","Pantheon""","49.08"
"Quinn","Top","Renekton""","55.88"
"Quinn","Top","Shen""","49.36"
"Quinn","Top","Rammus""","47.54"
"Quinn","Top","Nasus""","49.3"
"Quinn","Top","Rengar""","44.92"
"Quinn","Top","Volibear""","53.94"
"Quinn","Top","Gangplank""","52.27"
"Quinn","Top","Riven""","53.05"
"Quinn","Top","Lissandra""","49.12"
"Quinn","Top","Poppy""","49.4"
"Quinn","Top","Lulu""","57.53"
"Quinn","Top","Darius""","59.76"
"Quinn","Top","Jax""","45.85"
"Quinn","Top","Malphite""","44.35"
"Quinn","Top","Maokai""","48.02"
"Quinn","Top","Trundle""","48.78"
"Quinn","Top","Irelia""","51.29"
"Quinn","Top","Fizz""","54.11"
"Quinn","Top","Nautilus""","48.36"
"Quinn","Top","Yasuo""","50.58"
"Quinn","Top","Graves""","46.38"
"Quinn","Top","Ekko""","41.33"
"Quinn","Top","",""
"Quinn","Middle","Urgot""","0"
"Quinn","Middle","Mordekaiser""","100"
"Quinn","Middle","Galio""","54.54"
"Quinn","Middle","Karthus""","60"
"Quinn","Middle","Cassiopeia""","66.66"
"Quinn","Middle","Swain""","54.54"
"Quinn","Middle","Heimerdinger""","57.14"
"Quinn","Middle","Ziggs""","68.42"
"Quinn","Middle","Veigar""","53.33"
"Quinn","Middle","Kennen""","70"
"Quinn","Middle","Xerath""","56.66"
"Quinn","Middle","Syndra""","60.86"
"Quinn","Middle","Jayce""","40.74"
"Quinn","Middle","Zyra""","20"
"Quinn","Middle","Talon""","46.66"
"Quinn","Middle","Kassadin""","57.49"
"Quinn","Middle","Viktor""","57.44"
"Quinn","Middle","Akali""","50"
"Quinn","Middle","AurelionSol""","46.42"
"Quinn","Middle","Vladimir""","46.66"
"Quinn","Middle","Varus""","56.25"
"Quinn","Middle","Anivia""","48.38"
"Quinn","Middle","Zilean""","47.61"
"Quinn","Middle","Chogath""","53.33"
"Quinn","Middle","Brand""","61.9"
"Quinn","Middle","Ryze""","34.48"
"Quinn","Middle","Velkoz""","51.85"
"Quinn","Middle","Malzahar""","55.55"
"Quinn","Middle","Kayle""","52.17"
"Quinn","Middle","Pantheon""","33.33"
"Quinn","Middle","Katarina""","59.37"
"Quinn","Middle","Orianna""","52.05"
"Quinn","Middle","Diana""","41.86"
"Quinn","Middle","Gangplank""","56.66"
"Quinn","Middle","Annie""","36.84"
"Quinn","Middle","Lissandra""","50"
"Quinn","Middle","Lulu""","57.89"
"Quinn","Middle","Karma""","70.27"
"Quinn","Middle","Corki""","63.76"
"Quinn","Middle","TwistedFate""","51.14"
"Quinn","Middle","Zed""","48.97"
"Quinn","Middle","Azir""","60.36"
"Quinn","Middle","Fizz""","48.18"
"Quinn","Middle","Ahri""","53.6"
"Quinn","Middle","Leblanc""","58.42"
"Quinn","Middle","Lux""","51.06"
"Quinn","Middle","Morgana""","42.85"
"Quinn","Middle","Yasuo""","55"
"Quinn","Middle","Ekko""","42.3"
"Quinn","Middle","",""
"Quinn","ADC","Urgot""","50"
"Quinn","ADC","Varus""","40.74"
"Quinn","ADC","MissFortune""","51.56"
"Quinn","ADC","Twitch""","50.98"
"Quinn","ADC","Kalista""","63.79"
"Quinn","ADC","Ashe""","56.14"
"Quinn","ADC","Draven""","58.9"
"Quinn","ADC","KogMaw""","45.45"
"Quinn","ADC","Tristana""","51.28"
"Quinn","ADC","Corki""","58.33"
"Quinn","ADC","Jinx""","55.63"
"Quinn","ADC","Sivir""","53.24"
"Quinn","ADC","Caitlyn""","49.64"
"Quinn","ADC","Graves""","40.54"
"Quinn","ADC","Jhin""","44.39"
"Quinn","ADC","Vayne""","50.52"
"Quinn","ADC","Ezreal""","47.73"
"Quinn","ADC","Lucian""","50"
"Quinn","ADC","",""
"Quinn","Jungle","Nunu""","40"
"Quinn","Jungle","Aatrox""","66.66"
"Quinn","Jungle","Rumble""","33.33"
"Quinn","Jungle","Skarner""","47.82"
"Quinn","Jungle","FiddleSticks""","41.66"
"Quinn","Jungle","Olaf""","50"
"Quinn","Jungle","RekSai""","46.42"
"Quinn","Jungle","Warwick""","40"
"Quinn","Jungle","Evelynn""","61.22"
"Quinn","Jungle","Sion""","28.57"
"Quinn","Jungle","DrMundo""","66.66"
"Quinn","Jungle","AurelionSol""","50"
"Quinn","Jungle","Sejuani""","42.85"
"Quinn","Jungle","Tryndamere""","36.36"
"Quinn","Jungle","Chogath""","75"
"Quinn","Jungle","Hecarim""","55.1"
"Quinn","Jungle","JarvanIV""","40"
"Quinn","Jungle","Zac""","37.2"
"Quinn","Jungle","Nocturne""","43.75"
"Quinn","Jungle","MonkeyKing""","37.03"
"Quinn","Jungle","XinZhao""","46.26"
"Quinn","Jungle","Kayle""","44.44"
"Quinn","Jungle","Udyr""","47.56"
"Quinn","Jungle","Pantheon""","64"
"Quinn","Jungle","Rammus""","48"
"Quinn","Jungle","Shaco""","50.66"
"Quinn","Jungle","Vi""","53.84"
"Quinn","Jungle","Shyvana""","38.96"
"Quinn","Jungle","Rengar""","55.07"
"Quinn","Jungle","Diana""","43.75"
"Quinn","Jungle","Volibear""","38.98"
"Quinn","Jungle","Amumu""","41.97"
"Quinn","Jungle","Elise""","47.11"
"Quinn","Jungle","Nidalee""","48.48"
"Quinn","Jungle","Poppy""","50"
"Quinn","Jungle","Jax""","40"
"Quinn","Jungle","Kindred""","43.57"
"Quinn","Jungle","Maokai""","52.63"
"Quinn","Jungle","MasterYi""","48.14"
"Quinn","Jungle","Trundle""","71.42"
"Quinn","Jungle","Khazix""","45.76"
"Quinn","Jungle","Fizz""","45.83"
"Quinn","Jungle","Gragas""","43.08"
"Quinn","Jungle","Graves""","42.44"
"Quinn","Jungle","Ekko""","35.21"
"Quinn","Jungle","LeeSin""","58.98"
"Zac","Top","Yorick""","100"
"Zac","Top","Urgot""","50"
"Zac","Top","Mordekaiser""","40"
"Zac","Top","Galio""","0"
"Zac","Top","Nunu""","0"
"Zac","Top","Aatrox""","66.66"
"Zac","Top","Singed""","52.94"
"Zac","Top","Rumble""","63.63"
"Zac","Top","Cassiopeia""","75"
"Zac","Top","Swain""","33.33"
"Zac","Top","Heimerdinger""","50"
"Zac","Top","Olaf""","60"
"Zac","Top","Illaoi""","56"
"Zac","Top","Kennen""","50"
"Zac","Top","Jayce""","50"
"Zac","Top","Warwick""","40"
"Zac","Top","Sion""","50"
"Zac","Top","Akali""","37.5"
"Zac","Top","Teemo""","48.48"
"Zac","Top","DrMundo""","52.17"
"Zac","Top","Vladimir""","44.44"
"Zac","Top","Tryndamere""","62.79"
"Zac","Top","Gnar""","46.15"
"Zac","Top","Quinn""","43.33"
"Zac","Top","TahmKench""","58.82"
"Zac","Top","Chogath""","60.6"
"Zac","Top","Hecarim""","71.42"
"Zac","Top","Fiora""","57.57"
"Zac","Top","JarvanIV""","36.36"
"Zac","Top","Ryze""","46.29"
"Zac","Top","MonkeyKing""","43.24"
"Zac","Top","Garen""","43.83"
"Zac","Top","Kayle""","32.25"
"Zac","Top","Pantheon""","43.33"
"Zac","Top","Renekton""","60.25"
"Zac","Top","Shen""","62.5"
"Zac","Top","Rammus""","54.28"
"Zac","Top","Nasus""","47.56"
"Zac","Top","Rengar""","54.16"
"Zac","Top","Volibear""","40.74"
"Zac","Top","Gangplank""","37.37"
"Zac","Top","Riven""","46.46"
"Zac","Top","Lissandra""","82.35"
"Zac","Top","Poppy""","52.25"
"Zac","Top","Lulu""","44.44"
"Zac","Top","Darius""","45.31"
"Zac","Top","Jax""","56.25"
"Zac","Top","Malphite""","55.37"
"Zac","Top","Maokai""","48.02"
"Zac","Top","Trundle""","50"
"Zac","Top","Irelia""","55.71"
"Zac","Top","Fizz""","45.83"
"Zac","Top","Nautilus""","46.71"
"Zac","Top","Yasuo""","45.45"
"Zac","Top","Graves""","50"
"Zac","Top","Ekko""","44.53"
"Zac","Top","",""
"Zac","Jungle","Nunu""","43.1"
"Zac","Jungle","Aatrox""","53.84"
"Zac","Jungle","Rumble""","42.85"
"Zac","Jungle","Skarner""","53.22"
"Zac","Jungle","FiddleSticks""","46.66"
"Zac","Jungle","Olaf""","48.57"
"Zac","Jungle","RekSai""","51.79"
"Zac","Jungle","Warwick""","41.66"
"Zac","Jungle","Evelynn""","50.52"
"Zac","Jungle","Sion""","62.06"
"Zac","Jungle","DrMundo""","58.69"
"Zac","Jungle","AurelionSol""","49.2"
"Zac","Jungle","Sejuani""","46.97"
"Zac","Jungle","Tryndamere""","50"
"Zac","Jungle","Quinn""","62.79"
"Zac","Jungle","Chogath""","60"
"Zac","Jungle","Hecarim""","50.4"
"Zac","Jungle","JarvanIV""","61.11"
"Zac","Jungle","Nocturne""","49.48"
"Zac","Jungle","MonkeyKing""","50.56"
"Zac","Jungle","XinZhao""","50.34"
"Zac","Jungle","Kayle""","45.76"
"Zac","Jungle","Udyr""","47.56"
"Zac","Jungle","Pantheon""","59.25"
"Zac","Jungle","Rammus""","47.98"
"Zac","Jungle","Shaco""","49.73"
"Zac","Jungle","Vi""","48.98"
"Zac","Jungle","Shyvana""","43.23"
"Zac","Jungle","Rengar""","52.52"
"Zac","Jungle","Diana""","49.72"
"Zac","Jungle","Volibear""","45.12"
"Zac","Jungle","Amumu""","47.14"
"Zac","Jungle","Elise""","52.55"
"Zac","Jungle","Nidalee""","46.03"
"Zac","Jungle","Poppy""","50.58"
"Zac","Jungle","Jax""","42.14"
"Zac","Jungle","Kindred""","46.08"
"Zac","Jungle","Maokai""","40.38"
"Zac","Jungle","MasterYi""","43.99"
"Zac","Jungle","Trundle""","49.56"
"Zac","Jungle","Khazix""","49.3"
"Zac","Jungle","Fizz""","47.85"
"Zac","Jungle","Gragas""","48.85"
"Zac","Jungle","Graves""","43.96"
"Zac","Jungle","Ekko""","45.78"
"Zac","Jungle","LeeSin""","52.2"
"Kindred","Jungle","Nunu""","49.62"
"Kindred","Jungle","Aatrox""","57.14"
"Kindred","Jungle","Rumble""","51.87"
"Kindred","Jungle","Skarner""","49.83"
"Kindred","Jungle","FiddleSticks""","48.42"
"Kindred","Jungle","Olaf""","60.25"
"Kindred","Jungle","RekSai""","56.29"
"Kindred","Jungle","Warwick""","50.49"
"Kindred","Jungle","Evelynn""","54.66"
"Kindred","Jungle","Sion""","52.05"
"Kindred","Jungle","DrMundo""","53.03"
"Kindred","Jungle","AurelionSol""","55.03"
"Kindred","Jungle","Sejuani""","50.35"
"Kindred","Jungle","Tryndamere""","65.9"
"Kindred","Jungle","Quinn""","56.42"
"Kindred","Jungle","Chogath""","56.17"
"Kindred","Jungle","Hecarim""","54.96"
"Kindred","Jungle","JarvanIV""","55.48"
"Kindred","Jungle","Zac""","53.91"
"Kindred","Jungle","Nocturne""","54.18"
"Kindred","Jungle","MonkeyKing""","52.61"
"Kindred","Jungle","XinZhao""","54.91"
"Kindred","Jungle","Kayle""","52.23"
"Kindred","Jungle","Udyr""","55.44"
"Kindred","Jungle","Pantheon""","54.29"
"Kindred","Jungle","Rammus""","54.33"
"Kindred","Jungle","Shaco""","49.03"
"Kindred","Jungle","Vi""","53.18"
"Kindred","Jungle","Shyvana""","50.44"
"Kindred","Jungle","Rengar""","52.95"
"Kindred","Jungle","Diana""","59.4"
"Kindred","Jungle","Volibear""","49.81"
"Kindred","Jungle","Amumu""","49.39"
"Kindred","Jungle","Elise""","54.48"
"Kindred","Jungle","Nidalee""","48.35"
"Kindred","Jungle","Poppy""","61.74"
"Kindred","Jungle","Jax""","50.31"
"Kindred","Jungle","Maokai""","56.14"
"Kindred","Jungle","MasterYi""","50.02"
"Kindred","Jungle","Trundle""","50.24"
"Kindred","Jungle","Khazix""","51.67"
"Kindred","Jungle","Fizz""","49.48"
"Kindred","Jungle","Gragas""","52.23"
"Kindred","Jungle","Graves""","51.2"
"Kindred","Jungle","Ekko""","47.76"
"Kindred","Jungle","LeeSin""","56.12"
"Ekko","Jungle","Nunu""","57.14"
"Ekko","Jungle","Aatrox""","44.44"
"Ekko","Jungle","Rumble""","44.18"
"Ekko","Jungle","Skarner""","57.39"
"Ekko","Jungle","FiddleSticks""","54.86"
"Ekko","Jungle","Olaf""","73.68"
"Ekko","Jungle","RekSai""","56.5"
"Ekko","Jungle","Warwick""","48.64"
"Ekko","Jungle","Evelynn""","47.67"
"Ekko","Jungle","Sion""","63.82"
"Ekko","Jungle","DrMundo""","60"
"Ekko","Jungle","AurelionSol""","63.21"
"Ekko","Jungle","Sejuani""","50.82"
"Ekko","Jungle","Tryndamere""","43.54"
"Ekko","Jungle","Quinn""","64.78"
"Ekko","Jungle","Chogath""","54.92"
"Ekko","Jungle","Hecarim""","51.07"
"Ekko","Jungle","JarvanIV""","56.71"
"Ekko","Jungle","Zac""","54.21"
"Ekko","Jungle","Nocturne""","54.06"
"Ekko","Jungle","MonkeyKing""","53.64"
"Ekko","Jungle","XinZhao""","51.85"
"Ekko","Jungle","Kayle""","56.89"
"Ekko","Jungle","Udyr""","54.91"
"Ekko","Jungle","Pantheon""","60.86"
"Ekko","Jungle","Rammus""","56.17"
"Ekko","Jungle","Shaco""","50.46"
"Ekko","Jungle","Vi""","50"
"Ekko","Jungle","Shyvana""","51.99"
"Ekko","Jungle","Rengar""","54.62"
"Ekko","Jungle","Diana""","55.7"
"Ekko","Jungle","Volibear""","51.89"
"Ekko","Jungle","Amumu""","49.4"
"Ekko","Jungle","Elise""","57.47"
"Ekko","Jungle","Nidalee""","54.59"
"Ekko","Jungle","Poppy""","54.54"
"Ekko","Jungle","Jax""","51.47"
"Ekko","Jungle","Kindred""","52.23"
"Ekko","Jungle","Maokai""","56.52"
"Ekko","Jungle","MasterYi""","49.51"
"Ekko","Jungle","Trundle""","48.29"
"Ekko","Jungle","Khazix""","51.85"
"Ekko","Jungle","Fizz""","50"
"Ekko","Jungle","Gragas""","53.7"
"Ekko","Jungle","Graves""","50.52"
"Ekko","Jungle","LeeSin""","54.28"
"Ekko","Jungle","",""
"Ekko","Top","Yorick""","56.48"
"Ekko","Top","Urgot""","62.5"
"Ekko","Top","Mordekaiser""","67.22"
"Ekko","Top","Galio""","65.85"
"Ekko","Top","Nunu""","75.55"
"Ekko","Top","Aatrox""","61.3"
"Ekko","Top","Singed""","56.37"
"Ekko","Top","Rumble""","70.22"
"Ekko","Top","Cassiopeia""","57.62"
"Ekko","Top","Swain""","65.04"
"Ekko","Top","Heimerdinger""","60.74"
"Ekko","Top","Olaf""","59.82"
"Ekko","Top","Illaoi""","62.37"
"Ekko","Top","Kennen""","65.94"
"Ekko","Top","Jayce""","59.75"
"Ekko","Top","Warwick""","59.29"
"Ekko","Top","Sion""","56.35"
"Ekko","Top","Akali""","59.44"
"Ekko","Top","Teemo""","59.02"
"Ekko","Top","DrMundo""","56"
"Ekko","Top","Vladimir""","59.46"
"Ekko","Top","Tryndamere""","55.13"
"Ekko","Top","Gnar""","58.04"
"Ekko","Top","Quinn""","58.66"
"Ekko","Top","TahmKench""","62.89"
"Ekko","Top","Chogath""","61.03"
"Ekko","Top","Hecarim""","57.84"
"Ekko","Top","Fiora""","58.36"
"Ekko","Top","JarvanIV""","60.92"
"Ekko","Top","Zac""","55.46"
"Ekko","Top","Ryze""","60.67"
"Ekko","Top","MonkeyKing""","54.77"
"Ekko","Top","Garen""","55.82"
"Ekko","Top","Kayle""","53.66"
"Ekko","Top","Pantheon""","54.46"
"Ekko","Top","Renekton""","57.95"
"Ekko","Top","Shen""","54.44"
"Ekko","Top","Rammus""","54.02"
"Ekko","Top","Nasus""","56.67"
"Ekko","Top","Rengar""","58.42"
"Ekko","Top","Volibear""","59.36"
"Ekko","Top","Gangplank""","53.48"
"Ekko","Top","Riven""","58.21"
